"lassa_day_0","lassa_day_3","lassa_day_6","lassa_day_8","lassa_day_10","lassa_day_12","marburg_day_0","marburg_day_1","marburg_day_3","marburg_day_5","marburg_day_7","marburg_day_9","gene_symbol","cluster"
0,-0.812053878646561,0.781967103642449,1.40920183453111,0.748591692280329,0.652947252340512,0,2.84807583764613,3.11847495024584,3.1683866668408,2.67794430708577,1.43554926701966,"THAP2_234_34",1
0,0.772310602400277,2.4695322393119,4.51741145463014,2.26649400431792,3.56545395016393,0,2.47700243837552,3.95780008143488,7.7598401329556,4.49318357790427,3.28832263127839,"HSPA1B_179_12",1
0,-0.734269912647052,-0.762489961337271,-0.395656549257182,-0.29805451825035,-0.506582009949109,0,1.58423048344846,1.75644772260179,1.35447116068207,1.63718747691267,1.5374301253346,"BIRC3_303_23",1
0,-0.303958698258959,0.546456201834958,1.02688411706207,0.8305401782766,0.727782392049706,0,1.5968966526008,1.81064709631369,0.975602052897257,1.73744497919074,0.708653082736688,"RANBP2_479_1",1
0,-0.252587483310087,0.725559876254717,1.24138715302323,0.658818070765649,1.06130501366615,0,1.56065292855621,1.53903381024892,1.77179212284792,1.86206567391064,1.46009891316215,"ZNF322P1_416_77",1
0,0.522156436487341,1.60301909458095,1.23486069185977,1.11152517918168,0.853904835229326,0,1.93104010572741,2.2659228637839,2.86925329413075,2.81569272028374,1.97276415209172,"CXORF21_367_10",1
0,0.501822776811454,0.950607321768724,1.3184022051416,1.09180148066922,0.732520669484619,0,1.03653133021277,2.109766583904,1.47116244895628,1.40524447517835,1.28091715661151,"METTL4_188_71",1
0,0.456789974530781,1.41925887148784,1.35483587684845,0.386229113187538,0.918583022552133,0,1.31376572377692,2.0381849778479,2.09397998744392,1.07391376640576,0.470855599580284,"LINC00324_367_22",1
0,0.63454533642265,0.858420580106886,1.5651230470925,0.91191034503988,1.23472400471216,0,2.18582983261791,2.20392048208801,2.28481810087196,2.31312422527814,0.891240494256183,"ZSWIM3_350_16",1
0,0.234960116596826,2.90031431352432,4.09697834504685,4.4254210974469,3.67576692689329,0,1.53772355877062,1.77747893070418,2.92145609626279,5.1475900691991,4.76310916117829,"IL6_287_2",1
0,0.460650736255844,1.91359998908996,2.18817002892323,1.36083405499904,2.02811446523934,0,1.79622439369581,1.90480378072078,2.33670509958991,2.58495562045712,2.12065641278811,"CCDC121_337_5",1
0,0.176588709096224,0.786847066426235,1.37522445389642,1.06348478363296,0.973697171392101,0,1.57219253979878,1.59650485461081,2.10753244603545,1.94125962471178,0.722876481699713,"ZNF610_236_66",1
0,0.130084442641591,0.760758858129924,1.2240320283051,1.04182606014169,1.20279764824685,0,1.70655753634875,1.53888800508825,1.569010711941,1.85992923227814,1.66911952271902,"CETN3_65_7",1
0,0.340844906515525,2.92535824953258,4.13862819926801,4.45652423671012,3.71161164692403,0,1.36916921369811,1.74548768167086,2.77224394939362,4.93844118098538,4.57362965993487,"IL6_345_14",1
0,0.649797829813146,1.4416934136349,1.30586040084337,0.510302584369067,0.792474574757261,0,1.31339032546569,2.01050176577096,2.76532586973944,3.53666987271429,2.23488717545185,"XAF1_124_26",1
0,0.331894174704782,3.03418307718921,4.27509052305227,4.54593873946973,3.81211759038306,0,1.40915333556837,1.68373683152971,2.76138512936112,4.8559270755084,4.6900688145637,"IL6_123_68",1
0,0.437774642347516,3.10664049042819,4.42143317552653,4.74685794612081,3.93983242666257,0,1.49535998639963,1.78745934089058,2.89361082280781,4.98442627206678,4.81530318404794,"IL6_66_57",1
0,0.282066275943111,1.46371098139552,1.51758287654845,1.16254946592818,1.26833876166589,0,1.34565117612304,1.61860212509943,1.6358113742215,1.85521941793698,1.16318782441138,"MGAT2_239_16",1
0,0.414280702659224,2.99617902847825,4.18520214313611,4.50823975074695,3.828014597953,0,1.40646575095073,1.72917058060123,2.83776598214464,4.8651371792028,4.61500509991473,"IL6_328_66",1
0,0.351559662460758,3.06636775634966,4.25535913521101,4.60790337085557,3.80794108335055,0,1.4225856975468,1.64887911489858,2.78416599797349,4.802403840168,4.50138699253417,"IL6_406_84",1
0,0.405258463414236,1.08940467166276,1.19728490168762,0.458506129193809,0.15794530959251,0,1.49550019975556,1.69770654151211,1.51853098778405,1.00198129159922,-0.471202881163467,"UVRAG_162_1",1
0,0.310986073871875,0.711321881677983,1.23026836594624,0.664093406405141,1.46200292102698,0,1.61690824561022,1.56388891780424,1.79370876183905,2.12016087105739,1.94809624246184,"ZNF189_491_7",1
0,0.543514484825454,3.2183952345218,4.45069133575042,4.78614451190975,4.1001275084825,0,1.40795007506466,1.73777182019967,2.84953504918436,4.95103432487325,4.63455473536062,"IL6_309_34",1
0,0.534697987087326,3.13899407183669,4.31056448357386,4.64385170581021,3.88709519179296,0,1.40958567269518,1.6948050618816,2.80816183853423,4.87144150828207,4.57143011693026,"IL6_339_53",1
0,0.512674364750285,3.09968474181513,4.31886964722495,4.63103520821104,3.91230961077409,0,1.25988020989331,1.60228180672385,2.74416808046266,4.78942717251354,4.55049929746542,"IL6_172_53",1
0,0.549768224716634,0.0960836557164968,0.235416402327707,-0.186239918702728,0.238528058537677,0,1.34415025110724,1.57029874315612,1.16193410736627,0.601638016526812,0.463449526212056,"ZNF773_40_41",1
0,1.55788261255311,3.51055077811018,3.25299624003242,2.90521532058854,3.11591628795959,0,0.345576395379469,0.549454261738836,2.38985799327869,2.76766728083397,2.78808175352872,"MOCOS_145_5",1
